web-scraper-order,web-scraper-start-url,name-link,name-link-href,name,rating,evals,price-food,name-food,colonia
1620529997-6458,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkxhJTIwT2JyZXJhJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZjEyM2UzZTgtMjNjNi0xOTliLTY5ZmItNDAxMGY4MDA3NGY5JTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MTk5MTMlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQyMjI1MzMlN0Q%3D&ps=1&q=Pizza&rpu=5b9c1e83-65cc-488f-8809-0a48bec394a9,Pizza Hut Corregidora,https://www.ubereats.com/queretaro/food-delivery/pizza-hut-corregidora/JVJ11XKfSea6yFUflUFBZA,Pizza Hut Corregidora,null,null,MX$249.00,Suprema Lover´s,obrera
1620530031-6525,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkxhJTIwT2JyZXJhJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZjEyM2UzZTgtMjNjNi0xOTliLTY5ZmItNDAxMGY4MDA3NGY5JTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MTk5MTMlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQyMjI1MzMlN0Q%3D&ps=1&q=Pizza&rpu=5b9c1e83-65cc-488f-8809-0a48bec394a9,Che-Chelas,https://www.ubereats.com/queretaro/food-delivery/che-chelas/Ha5PubCKQF2NkheuISDSmQ,Che-Chelas,4.4,-38,MX$70.00,2 quesadillas de arrachera,obrera
1620529537-6028,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkxhJTIwT2JyZXJhJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZjEyM2UzZTgtMjNjNi0xOTliLTY5ZmItNDAxMGY4MDA3NGY5JTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MTk5MTMlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQyMjI1MzMlN0Q%3D&ps=1&q=Pizza&rpu=5b9c1e83-65cc-488f-8809-0a48bec394a9,Sushi Roll (Boulevares Querétaro),https://www.ubereats.com/queretaro/food-delivery/sushi-roll-boulevares-queretaro/s04DVjBLRgS5jeGj5j8S7w,Sushi Roll (Boulevares Querétaro),null,null,MX$264.00,Nigiri Sampler,obrera
1620528942-5241,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkxhJTIwT2JyZXJhJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZjEyM2UzZTgtMjNjNi0xOTliLTY5ZmItNDAxMGY4MDA3NGY5JTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MTk5MTMlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQyMjI1MzMlN0Q%3D&ps=1&q=Pizza&rpu=5b9c1e83-65cc-488f-8809-0a48bec394a9,Gusto Misto,https://www.ubereats.com/queretaro/food-delivery/gusto-misto/dXB3rPVSSB-cZrvC3AmiEg,Gusto Misto,null,null,MX$169.00,Pizza Strana,obrera
1620528677-4921,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkxhJTIwT2JyZXJhJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZjEyM2UzZTgtMjNjNi0xOTliLTY5ZmItNDAxMGY4MDA3NGY5JTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MTk5MTMlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQyMjI1MzMlN0Q%3D&ps=1&q=Pizza&rpu=5b9c1e83-65cc-488f-8809-0a48bec394a9,Nuriko Sushi Express Sendero,https://www.ubereats.com/queretaro/food-delivery/nuriko-sushi-express-sendero/hQSNNGn_SAypWZX4p_e9_A,Nuriko Sushi Express Sendero,null,null,MX$92.00,Tempura Helado Plus (nuevo),obrera
1620530846-7366,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkxhJTIwT2JyZXJhJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZjEyM2UzZTgtMjNjNi0xOTliLTY5ZmItNDAxMGY4MDA3NGY5JTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MTk5MTMlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQyMjI1MzMlN0Q%3D&ps=1&q=Pizza&rpu=5b9c1e83-65cc-488f-8809-0a48bec394a9,Domino's Chedraui Querétaro,https://www.ubereats.com/queretaro/food-delivery/dominos-chedraui-queretaro/563TYc2iRKuBYJOnAnkb2A,Domino's Chedraui Querétaro,null,null,MX$169.00,Pizza Grande 2-4 ingredientes,obrera
1620529537-6068,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkxhJTIwT2JyZXJhJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZjEyM2UzZTgtMjNjNi0xOTliLTY5ZmItNDAxMGY4MDA3NGY5JTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MTk5MTMlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQyMjI1MzMlN0Q%3D&ps=1&q=Pizza&rpu=5b9c1e83-65cc-488f-8809-0a48bec394a9,Sushi Roll (Boulevares Querétaro),https://www.ubereats.com/queretaro/food-delivery/sushi-roll-boulevares-queretaro/s04DVjBLRgS5jeGj5j8S7w,Sushi Roll (Boulevares Querétaro),null,null,MX$307.00,Teppanyaki Mixto,obrera
1620529488-5650,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkxhJTIwT2JyZXJhJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZjEyM2UzZTgtMjNjNi0xOTliLTY5ZmItNDAxMGY4MDA3NGY5JTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MTk5MTMlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQyMjI1MzMlN0Q%3D&ps=1&q=Pizza&rpu=5b9c1e83-65cc-488f-8809-0a48bec394a9,Circle K 🛒 (Que San Pablo Mod 966),https://www.ubereats.com/queretaro/food-delivery/circle-k-que-san-pablo-mod-966/2b_croQHQ0mWsVId04gR_A,Circle K 🛒 (Que San Pablo Mod 966),null,null,MX$11.00,CACAHUATES KIYAKIS BARCEL 50GR,obrera
1620528677-4887,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkxhJTIwT2JyZXJhJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZjEyM2UzZTgtMjNjNi0xOTliLTY5ZmItNDAxMGY4MDA3NGY5JTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MTk5MTMlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQyMjI1MzMlN0Q%3D&ps=1&q=Pizza&rpu=5b9c1e83-65cc-488f-8809-0a48bec394a9,Nuriko Sushi Express Sendero,https://www.ubereats.com/queretaro/food-delivery/nuriko-sushi-express-sendero/hQSNNGn_SAypWZX4p_e9_A,Nuriko Sushi Express Sendero,null,null,MX$145.00,Yakimeshi Especial Mixto Plus (nuevo),obrera
1620528080-4185,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkxhJTIwT2JyZXJhJTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyZjEyM2UzZTgtMjNjNi0xOTliLTY5ZmItNDAxMGY4MDA3NGY5JTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC42MTk5MTMlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjQyMjI1MzMlN0Q%3D&ps=1&q=Pizza&rpu=5b9c1e83-65cc-488f-8809-0a48bec394a9,Drink House,https://www.ubereats.com/queretaro/food-delivery/drink-house/RsOdMLWoSRKA0fk5KUBeJA,Drink House,null,null,MX$85.00,Claras de pechuga de pavo y queso,obrera
