web-scraper-order,web-scraper-start-url,name-link,name-link-href,name,rating,evals,price-food,name-food,colonia
1616626788-5335,https://www.ubereats.com/search?ps=1&q=pizza%20zapatas&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkJhbHZhbmVyYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUprWVoxR0hSUDA0VVIyWkJJdWhlRnF2VSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC41MzM1NzM4JTJDJTIybG9uZ2l0dWRlJTIyJTNBLTEwMC40NTc5MjElN0Q%3D,La Tertulia,https://www.ubereats.com/queretaro/food-delivery/la-tertulia/QQmFNI7OTten4ONgWhXNQQ,La Tertulia,null,null,MX$70.00,Tarta de limón (reducido en azúcar),balvanera
1616626819-5619,https://www.ubereats.com/search?ps=1&q=pizza%20zapatas&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkJhbHZhbmVyYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUprWVoxR0hSUDA0VVIyWkJJdWhlRnF2VSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC41MzM1NzM4JTJDJTIybG9uZ2l0dWRlJTIyJTNBLTEwMC40NTc5MjElN0Q%3D,El Globo Citadina Querétaro,https://www.ubereats.com/queretaro/food-delivery/el-globo-citadina-queretaro/Le6OEsK7RKSBJ-55rpRfvw,El Globo Citadina Querétaro,4.8,-497,MX$46.00,Pastel Strawberry,balvanera
1616626796-5377,https://www.ubereats.com/search?ps=1&q=pizza%20zapatas&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkJhbHZhbmVyYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUprWVoxR0hSUDA0VVIyWkJJdWhlRnF2VSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC41MzM1NzM4JTJDJTIybG9uZ2l0dWRlJTIyJTNBLTEwMC40NTc5MjElN0Q%3D,Rock n’ Pizza Corregidora,https://www.ubereats.com/queretaro/food-delivery/rock-n-pizza-corregidora/XkRTGLKdTkWdTHbG4qyFeA,Rock n’ Pizza Corregidora,null,null,MX$144.00,Alitas con salsa piña hot,balvanera
1616626852-5944,https://www.ubereats.com/search?ps=1&q=pizza%20zapatas&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkJhbHZhbmVyYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUprWVoxR0hSUDA0VVIyWkJJdWhlRnF2VSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC41MzM1NzM4JTJDJTIybG9uZ2l0dWRlJTIyJTNBLTEwMC40NTc5MjElN0Q%3D,Pizza Rotonda,https://www.ubereats.com/queretaro/food-delivery/pizza-rotonda/OH1CtB3kTWWC4sivEsfulg,Pizza Rotonda,null,null,MX$30.00,Queso pizzero,balvanera
1616626819-5628,https://www.ubereats.com/search?ps=1&q=pizza%20zapatas&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkJhbHZhbmVyYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUprWVoxR0hSUDA0VVIyWkJJdWhlRnF2VSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC41MzM1NzM4JTJDJTIybG9uZ2l0dWRlJTIyJTNBLTEwMC40NTc5MjElN0Q%3D,El Globo Citadina Querétaro,https://www.ubereats.com/queretaro/food-delivery/el-globo-citadina-queretaro/Le6OEsK7RKSBJ-55rpRfvw,El Globo Citadina Querétaro,4.8,-497,MX$424.00,Pastel Helado Framboise,balvanera
1616626819-5677,https://www.ubereats.com/search?ps=1&q=pizza%20zapatas&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkJhbHZhbmVyYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUprWVoxR0hSUDA0VVIyWkJJdWhlRnF2VSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC41MzM1NzM4JTJDJTIybG9uZ2l0dWRlJTIyJTNBLTEwMC40NTc5MjElN0Q%3D,El Globo Citadina Querétaro,https://www.ubereats.com/queretaro/food-delivery/el-globo-citadina-queretaro/Le6OEsK7RKSBJ-55rpRfvw,El Globo Citadina Querétaro,4.8,-497,MX$218.00,Helado Selva Negra 1 lt GLO,balvanera
1616626845-5873,https://www.ubereats.com/search?ps=1&q=pizza%20zapatas&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkJhbHZhbmVyYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUprWVoxR0hSUDA0VVIyWkJJdWhlRnF2VSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC41MzM1NzM4JTJDJTIybG9uZ2l0dWRlJTIyJTNBLTEwMC40NTc5MjElN0Q%3D,La neta alas y chelas,https://www.ubereats.com/queretaro/food-delivery/la-neta-alas-y-chelas/q2_fVLECSyyjG95ygSTXFA,La neta alas y chelas,4.4,-27,MX$425.00,Combo 4,balvanera
1616626866-6000,https://www.ubereats.com/search?ps=1&q=pizza%20zapatas&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkJhbHZhbmVyYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUprWVoxR0hSUDA0VVIyWkJJdWhlRnF2VSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC41MzM1NzM4JTJDJTIybG9uZ2l0dWRlJTIyJTNBLTEwMC40NTc5MjElN0Q%3D,PANDINIS PIZZA,https://www.ubereats.com/queretaro/food-delivery/pandinis-pizza/F3CNzcjbRbeiC3NP_RI7HQ,PANDINIS PIZZA,4.9,-10,MX$44.00,Papas Fritas,balvanera
1616626804-5415,https://www.ubereats.com/search?ps=1&q=pizza%20zapatas&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkJhbHZhbmVyYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUprWVoxR0hSUDA0VVIyWkJJdWhlRnF2VSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC41MzM1NzM4JTJDJTIybG9uZ2l0dWRlJTIyJTNBLTEwMC40NTc5MjElN0Q%3D,Emporio Pizza,https://www.ubereats.com/queretaro/food-delivery/emporio-pizza/1zRW8pVFTAqQfv7xjjhSPg,Emporio Pizza,4.8,-40,MX$140.00,Pizza delicatessen,balvanera
1616626819-5538,https://www.ubereats.com/search?ps=1&q=pizza%20zapatas&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkJhbHZhbmVyYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUprWVoxR0hSUDA0VVIyWkJJdWhlRnF2VSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC41MzM1NzM4JTJDJTIybG9uZ2l0dWRlJTIyJTNBLTEwMC40NTc5MjElN0Q%3D,El Globo Citadina Querétaro,https://www.ubereats.com/queretaro/food-delivery/el-globo-citadina-queretaro/Le6OEsK7RKSBJ-55rpRfvw,El Globo Citadina Querétaro,4.8,-497,MX$28.00,Papirola Zarzamora,balvanera
1616626826-5682,https://www.ubereats.com/search?ps=1&q=pizza%20zapatas&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkJhbHZhbmVyYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUprWVoxR0hSUDA0VVIyWkJJdWhlRnF2VSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC41MzM1NzM4JTJDJTIybG9uZ2l0dWRlJTIyJTNBLTEwMC40NTc5MjElN0Q%3D,La Campana Café & Bistro Las Trojes,https://www.ubereats.com/queretaro/food-delivery/la-campana-cafe-%26-bistro-las-trojes/E2FJ1_AZTD-INZNwQuKuFg,La Campana Café & Bistro Las Trojes,4.5,-33,MX$99.00,Crepa dulce de 2 ingredientes,balvanera
1616626832-5796,https://www.ubereats.com/search?ps=1&q=pizza%20zapatas&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkJhbHZhbmVyYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUprWVoxR0hSUDA0VVIyWkJJdWhlRnF2VSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC41MzM1NzM4JTJDJTIybG9uZ2l0dWRlJTIyJTNBLTEwMC40NTc5MjElN0Q%3D,Piacere Italiano,https://www.ubereats.com/queretaro/food-delivery/piacere-italiano/HSuEfxltTaa-3PzCacuFRQ,Piacere Italiano,4.4,-99,MX$175.00,Pasta al Pesto,balvanera
1616626839-5845,https://www.ubereats.com/search?ps=1&q=pizza%20zapatas&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkJhbHZhbmVyYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUprWVoxR0hSUDA0VVIyWkJJdWhlRnF2VSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyMC41MzM1NzM4JTJDJTIybG9uZ2l0dWRlJTIyJTNBLTEwMC40NTc5MjElN0Q%3D,La Martinica,https://www.ubereats.com/queretaro/food-delivery/la-martinica/rvVKJ0ArSBW1gRSHgUgZYQ,La Martinica,4.8,-25,MX$153.00,Pizza Margarita,balvanera
