web-scraper-order,web-scraper-start-url,name-link,name-link-href,name,rating,evals,price-food,name-food,colonia
1620535118-12065,https://www.ubereats.com/search?ps=1&q=Pizza&rpu=8b39d02f-a352-414b-b564-5665360bdfbd&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMk1lcmNhZG8lMjBMb21hcyUyMGRlJTIwQ2FzYSUyMEJsYW5jYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMmM3ZTQ4NjUyLTQ1YmItNDVjZi03Nzc2LTk2MTk0YWZiYTU4NSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJ1YmVyX3BsYWNlcyUyMiUyQyUyMmxhdGl0dWRlJTIyJTNBMjAuNTcxMTclMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5MjExODMlN0Q%3D,Pizza Delivery,https://www.ubereats.com/queretaro/food-delivery/pizza-delivery/GNR28Pm2RKW7oInthIe-xg,Pizza Delivery,null,null,MX$35.00,Arizona Sandía,lomas
1620534405-11113,https://www.ubereats.com/search?ps=1&q=Pizza&rpu=8b39d02f-a352-414b-b564-5665360bdfbd&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMk1lcmNhZG8lMjBMb21hcyUyMGRlJTIwQ2FzYSUyMEJsYW5jYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMmM3ZTQ4NjUyLTQ1YmItNDVjZi03Nzc2LTk2MTk0YWZiYTU4NSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJ1YmVyX3BsYWNlcyUyMiUyQyUyMmxhdGl0dWRlJTIyJTNBMjAuNTcxMTclMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5MjExODMlN0Q%3D,El Barrio de la Bocha,https://www.ubereats.com/queretaro/food-delivery/el-barrio-de-la-bocha/MNeCUKQFRg6s_ZYgnVy2Tg,El Barrio de la Bocha,null,null,MX$195.00,Verduras Grilladas,lomas
1620536973-14185,https://www.ubereats.com/search?ps=1&q=Pizza&rpu=8b39d02f-a352-414b-b564-5665360bdfbd&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMk1lcmNhZG8lMjBMb21hcyUyMGRlJTIwQ2FzYSUyMEJsYW5jYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMmM3ZTQ4NjUyLTQ1YmItNDVjZi03Nzc2LTk2MTk0YWZiYTU4NSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJ1YmVyX3BsYWNlcyUyMiUyQyUyMmxhdGl0dWRlJTIyJTNBMjAuNTcxMTclMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5MjExODMlN0Q%3D,Circle K 🛒 (Que G Constituyentes 3 506),https://www.ubereats.com/queretaro/food-delivery/circle-k-que-g-constituyentes-3-506/3AaDYlhoS8O19YwKl1k-IA,Circle K 🛒 (Que G Constituyentes 3 506),null,null,MX$55.00,DIP SABRITAS QUESO/CHILE JAL LATA 255 G,lomas
1620534158-10796,https://www.ubereats.com/search?ps=1&q=Pizza&rpu=8b39d02f-a352-414b-b564-5665360bdfbd&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMk1lcmNhZG8lMjBMb21hcyUyMGRlJTIwQ2FzYSUyMEJsYW5jYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMmM3ZTQ4NjUyLTQ1YmItNDVjZi03Nzc2LTk2MTk0YWZiYTU4NSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJ1YmVyX3BsYWNlcyUyMiUyQyUyMmxhdGl0dWRlJTIyJTNBMjAuNTcxMTclMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5MjExODMlN0Q%3D,Sushi Roll (Galerías Querétaro),https://www.ubereats.com/queretaro/food-delivery/sushi-roll-galerias-queretaro/-G9ZqYUXRq-RnBitm6lHdA,Sushi Roll (Galerías Querétaro),null,null,MX$165.00,Sashimi Fino Salmón,lomas
1620535342-12234,https://www.ubereats.com/search?ps=1&q=Pizza&rpu=8b39d02f-a352-414b-b564-5665360bdfbd&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMk1lcmNhZG8lMjBMb21hcyUyMGRlJTIwQ2FzYSUyMEJsYW5jYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMmM3ZTQ4NjUyLTQ1YmItNDVjZi03Nzc2LTk2MTk0YWZiYTU4NSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJ1YmVyX3BsYWNlcyUyMiUyQyUyMmxhdGl0dWRlJTIyJTNBMjAuNTcxMTclMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5MjExODMlN0Q%3D,Pizzas Chispas,https://www.ubereats.com/queretaro/food-delivery/pizzas-chispas/2ePWw8AgS06RMV_WlsTgow,Pizzas Chispas,null,null,MX$109.00,Hamburguesa doble con papas y bebida,lomas
1620534405-11075,https://www.ubereats.com/search?ps=1&q=Pizza&rpu=8b39d02f-a352-414b-b564-5665360bdfbd&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMk1lcmNhZG8lMjBMb21hcyUyMGRlJTIwQ2FzYSUyMEJsYW5jYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMmM3ZTQ4NjUyLTQ1YmItNDVjZi03Nzc2LTk2MTk0YWZiYTU4NSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJ1YmVyX3BsYWNlcyUyMiUyQyUyMmxhdGl0dWRlJTIyJTNBMjAuNTcxMTclMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5MjExODMlN0Q%3D,El Barrio de la Bocha,https://www.ubereats.com/queretaro/food-delivery/el-barrio-de-la-bocha/MNeCUKQFRg6s_ZYgnVy2Tg,El Barrio de la Bocha,null,null,MX$210.00,Pizza Margherita,lomas
1620535190-12124,https://www.ubereats.com/search?ps=1&q=Pizza&rpu=8b39d02f-a352-414b-b564-5665360bdfbd&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMk1lcmNhZG8lMjBMb21hcyUyMGRlJTIwQ2FzYSUyMEJsYW5jYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMmM3ZTQ4NjUyLTQ1YmItNDVjZi03Nzc2LTk2MTk0YWZiYTU4NSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJ1YmVyX3BsYWNlcyUyMiUyQyUyMmxhdGl0dWRlJTIyJTNBMjAuNTcxMTclMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5MjExODMlN0Q%3D,La Mia Pizza,https://www.ubereats.com/queretaro/food-delivery/la-mia-pizza/d3SpFnDwQXGDonqa7EyxYg,La Mia Pizza,null,null,MX$170.00,Chicken boneless,lomas
1620534158-10801,https://www.ubereats.com/search?ps=1&q=Pizza&rpu=8b39d02f-a352-414b-b564-5665360bdfbd&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMk1lcmNhZG8lMjBMb21hcyUyMGRlJTIwQ2FzYSUyMEJsYW5jYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMmM3ZTQ4NjUyLTQ1YmItNDVjZi03Nzc2LTk2MTk0YWZiYTU4NSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJ1YmVyX3BsYWNlcyUyMiUyQyUyMmxhdGl0dWRlJTIyJTNBMjAuNTcxMTclMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5MjExODMlN0Q%3D,Sushi Roll (Galerías Querétaro),https://www.ubereats.com/queretaro/food-delivery/sushi-roll-galerias-queretaro/-G9ZqYUXRq-RnBitm6lHdA,Sushi Roll (Galerías Querétaro),null,null,MX$29.00,Rasurado,lomas
1620536330-13296,https://www.ubereats.com/search?ps=1&q=Pizza&rpu=8b39d02f-a352-414b-b564-5665360bdfbd&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMk1lcmNhZG8lMjBMb21hcyUyMGRlJTIwQ2FzYSUyMEJsYW5jYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMmM3ZTQ4NjUyLTQ1YmItNDVjZi03Nzc2LTk2MTk0YWZiYTU4NSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJ1YmVyX3BsYWNlcyUyMiUyQyUyMmxhdGl0dWRlJTIyJTNBMjAuNTcxMTclMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5MjExODMlN0Q%3D,Sinatra 351,https://www.ubereats.com/queretaro/food-delivery/sinatra-351/zO7nnJCgSxGnkdd6nTwxDA,Sinatra 351,null,null,MX$89.00,Nachos frijoleros,lomas
1620534486-11267,https://www.ubereats.com/search?ps=1&q=Pizza&rpu=8b39d02f-a352-414b-b564-5665360bdfbd&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMk1lcmNhZG8lMjBMb21hcyUyMGRlJTIwQ2FzYSUyMEJsYW5jYSUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMmM3ZTQ4NjUyLTQ1YmItNDVjZi03Nzc2LTk2MTk0YWZiYTU4NSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJ1YmVyX3BsYWNlcyUyMiUyQyUyMmxhdGl0dWRlJTIyJTNBMjAuNTcxMTclMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5MjExODMlN0Q%3D,La Bocha,https://www.ubereats.com/queretaro/food-delivery/la-bocha/l7WmFXAFRGOlVzCIH8CWPg,La Bocha,null,null,MX$145.00,Camotes al Plomo,lomas
