web-scraper-order,web-scraper-start-url,name,rating,name-link,name-link-href,price-food,name-food,colonia
1616628010-7900,https://www.rappi.com.mx/restaurantes/category/pizza,La Gabella,null,La Gabella  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306715407,60,Postre del Dia,cimatario
1616628050-8231,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,4.3,"Diktatur  4.3  Pizza ,  Wings  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923221544,50,Café Espresso 45 ml,cimatario
1616628113-8671,https://www.rappi.com.mx/restaurantes/category/pizza,Brutus Pizza,4.8,Brutus Pizza  4.8  Pizza  32 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923204648,149,Alitas 10 pz,cimatario
1616628183-9128,https://www.rappi.com.mx/restaurantes/category/pizza,Tonino's Pizza,4.8,Tonino's Pizza  4.8  Pizza  37 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923222036,138,Milanesa Parmesana,cimatario
1616628050-8134,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,4.3,"Diktatur  4.3  Pizza ,  Wings  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923221544,65,Pan Francés,cimatario
1616628050-8216,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,4.3,"Diktatur  4.3  Pizza ,  Wings  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923221544,50,Malteada de Frersa 450 ml,cimatario
1616628069-8327,https://www.rappi.com.mx/restaurantes/category/pizza,Il Pizzaiolo Qro,4.2,Il Pizzaiolo Qro  4.2  Pizza  34 min ¡92% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923257737,39,Coca-Cola Sin Azúcar 355 ml,cimatario
1616628183-9135,https://www.rappi.com.mx/restaurantes/category/pizza,Tonino's Pizza,4.8,Tonino's Pizza  4.8  Pizza  37 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923222036,103,Alambre de Arrachera,cimatario
1616628147-8830,https://www.rappi.com.mx/restaurantes/category/pizza,Santa Fortuna,null,"Santa Fortuna  Pizza ,  Desayunos  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923213865,198,Spaguetti Frutti Di Mari,cimatario
1616628130-8730,https://www.rappi.com.mx/restaurantes/category/pizza,Cheese Up,4.3,Cheese Up  4.3  Pizza  41 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990004925,155,Pizza Ranchera,cimatario
1616628119-8707,https://www.rappi.com.mx/restaurantes/category/pizza,Güero's Pizza,null,Güero's Pizza  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923229457,337,Pizza Grande Hawaiana,cimatario
1616628032-8010,https://www.rappi.com.mx/restaurantes/category/pizza,Bruno,null,"Bruno  Pizza ,  Italiana  35 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923204756,220,Carpaccio de Salmón,cimatario
1616628050-8218,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,4.3,"Diktatur  4.3  Pizza ,  Wings  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923221544,50,Agua de Guayaba 450 ml,cimatario
1616627994-7792,https://www.rappi.com.mx/restaurantes/category/pizza,Little Rome Pizza,null,Little Rome Pizza   Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923233463,149,PROMO DOMINGO:1PIZZA DE :1 INGREDIENTE,cimatario
1616628097-8545,https://www.rappi.com.mx/restaurantes/category/pizza,Trattoria La Nonna,null,"Trattoria La Nonna  Pizza ,  Italiana  30 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1306701882,216,Salmone Aglio E Burro,cimatario
1616628080-8421,https://www.rappi.com.mx/restaurantes/category/pizza,Che Chelas,null,Che Chelas  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990007313,45,Michelada Pepino,cimatario
1616628147-8856,https://www.rappi.com.mx/restaurantes/category/pizza,Santa Fortuna,null,"Santa Fortuna  Pizza ,  Desayunos  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923213865,220,Pizza Española,cimatario
1616628080-8411,https://www.rappi.com.mx/restaurantes/category/pizza,Che Chelas,null,Che Chelas  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990007313,45,Cheve Red,cimatario
1616628188-9220,https://www.rappi.com.mx/restaurantes/category/pizza,Il Diavolo,4.7,"Il Diavolo  4.7  Pizza ,  Italiana  32 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/990007755,105,Pay de Limón,cimatario
1616628171-9061,https://www.rappi.com.mx/restaurantes/category/pizza,Pizza Hut,4.5,Pizza Hut   4.5  Pizza  32 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990007604,15,Salsa Ranch,cimatario
1616628057-8295,https://www.rappi.com.mx/restaurantes/category/pizza,Piacere Italiano,null,"Piacere Italiano  Pizza ,  Italiana  42 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923275006,210,Risotto Esparagi e Gamberetti,cimatario
1616628050-8181,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,4.3,"Diktatur  4.3  Pizza ,  Wings  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923221544,50,Calzone Vaquero,cimatario
1616628177-9091,https://www.rappi.com.mx/restaurantes/category/pizza,Trapani Pizza,4.8,Trapani Pizza  4.8  Pizza  48 min ● $36  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306704701,309,Combo 2 Pizzas Familiares,cimatario
1616628085-8429,https://www.rappi.com.mx/restaurantes/category/pizza,La Patrona QRO,4.5,La Patrona QRO  4.5  Pizza  28 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923269233,129,Pizza Pepperoni,cimatario
1616628080-8376,https://www.rappi.com.mx/restaurantes/category/pizza,Che Chelas,null,Che Chelas  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990007313,75,Aros de Cebolla,cimatario
1616628050-8246,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,4.3,"Diktatur  4.3  Pizza ,  Wings  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923221544,50,Pulque Pepino y Hierbabuena 330 ml,cimatario
1616627994-7805,https://www.rappi.com.mx/restaurantes/category/pizza,Little Rome Pizza,null,Little Rome Pizza   Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923233463,100,Alitas,cimatario
1616628010-7885,https://www.rappi.com.mx/restaurantes/category/pizza,La Gabella,null,La Gabella  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306715407,293,Capricciosa,cimatario
1616628136-8763,https://www.rappi.com.mx/restaurantes/category/pizza,San Teo,null,"San Teo  Pizza ,  Italiana  43 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923223375,295,Pizza Puerto Madero,cimatario
1616628147-8884,https://www.rappi.com.mx/restaurantes/category/pizza,Santa Fortuna,null,"Santa Fortuna  Pizza ,  Desayunos  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923213865,48,Té Black Summer,cimatario
1616628102-8581,https://www.rappi.com.mx/restaurantes/category/pizza,La Piccola Italia,null,"La Piccola Italia  Pizza ,  Italiana  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/990005617,200,Pizza de Camarones,cimatario
1616628164-8990,https://www.rappi.com.mx/restaurantes/category/pizza,Crécola,4.8,Crécola  4.8  Pizza  43 min ● $23 ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306701238,185,Plato de Carnes Frías,cimatario
1616628147-8866,https://www.rappi.com.mx/restaurantes/category/pizza,Santa Fortuna,null,"Santa Fortuna  Pizza ,  Desayunos  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923213865,219,Pizza Búfalo Parmesano,cimatario
1616627999-7834,https://www.rappi.com.mx/restaurantes/category/pizza,Pizza Tec,null,Pizza Tec  Pizza  54 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990006472,84,Pizza Diavola,cimatario
1616628080-8370,https://www.rappi.com.mx/restaurantes/category/pizza,Che Chelas,null,Che Chelas  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990007313,117,Hamburguesa Pulled Pork,cimatario
1616628152-8920,https://www.rappi.com.mx/restaurantes/category/pizza,Domino's Pizza,4,Domino's Pizza  4  Pizza  30 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923226366,329,Especialidades Extra grande 5-9 Ingredientes,cimatario
1616628069-8308,https://www.rappi.com.mx/restaurantes/category/pizza,Il Pizzaiolo Qro,4.2,Il Pizzaiolo Qro  4.2  Pizza  34 min ¡92% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923257737,138,Cipolla,cimatario
1616628147-8789,https://www.rappi.com.mx/restaurantes/category/pizza,Santa Fortuna,null,"Santa Fortuna  Pizza ,  Desayunos  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923213865,103,Pancakes de Avena,cimatario
1616628147-8807,https://www.rappi.com.mx/restaurantes/category/pizza,Santa Fortuna,null,"Santa Fortuna  Pizza ,  Desayunos  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923213865,199,Chilaquiles,cimatario
1616628044-8106,https://www.rappi.com.mx/restaurantes/category/pizza,Abuelitas Pizza,4.5,Abuelitas Pizza  4.5  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923220313,248,Pizza Mexicana,cimatario
1616628136-8767,https://www.rappi.com.mx/restaurantes/category/pizza,San Teo,null,"San Teo  Pizza ,  Italiana  43 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923223375,125,Pasta Pesto,cimatario
1616628097-8493,https://www.rappi.com.mx/restaurantes/category/pizza,Trattoria La Nonna,null,"Trattoria La Nonna  Pizza ,  Italiana  30 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1306701882,174,Pizza Pepperoni,cimatario
1616627999-7855,https://www.rappi.com.mx/restaurantes/category/pizza,Pizza Tec,null,Pizza Tec  Pizza  54 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990006472,195,30% Off Pizza 4 Formaggi Grande,cimatario
1616628069-8331,https://www.rappi.com.mx/restaurantes/category/pizza,Il Pizzaiolo Qro,4.2,Il Pizzaiolo Qro  4.2  Pizza  34 min ¡92% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923257737,39,Sprite Sin Azúcar 355 ml,cimatario
1616628136-8757,https://www.rappi.com.mx/restaurantes/category/pizza,San Teo,null,"San Teo  Pizza ,  Italiana  43 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923223375,225,Pizza Rústica,cimatario
1616628164-8996,https://www.rappi.com.mx/restaurantes/category/pizza,Crécola,4.8,Crécola  4.8  Pizza  43 min ● $23 ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306701238,120,Ensalada Crécola,cimatario
1616628130-8728,https://www.rappi.com.mx/restaurantes/category/pizza,Cheese Up,4.3,Cheese Up  4.3  Pizza  41 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990004925,155,Pizza Italiana,cimatario
1616628102-8576,https://www.rappi.com.mx/restaurantes/category/pizza,La Piccola Italia,null,"La Piccola Italia  Pizza ,  Italiana  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/990005617,145,Pizza Siciliana,cimatario
1616628050-8171,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,4.3,"Diktatur  4.3  Pizza ,  Wings  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923221544,50,Perro Buldog,cimatario
1616628010-7884,https://www.rappi.com.mx/restaurantes/category/pizza,La Gabella,null,La Gabella  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306715407,280,Diformaggi,cimatario
1616628057-8252,https://www.rappi.com.mx/restaurantes/category/pizza,Piacere Italiano,null,"Piacere Italiano  Pizza ,  Italiana  42 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923275006,180,Tartare Di Tonno,cimatario
1616628080-8384,https://www.rappi.com.mx/restaurantes/category/pizza,Che Chelas,null,Che Chelas  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990007313,80,Hot Dog Norteño,cimatario
1616628102-8599,https://www.rappi.com.mx/restaurantes/category/pizza,La Piccola Italia,null,"La Piccola Italia  Pizza ,  Italiana  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/990005617,150,Al Pistacchio,cimatario
1616628171-9055,https://www.rappi.com.mx/restaurantes/category/pizza,Pizza Hut,4.5,Pizza Hut   4.5  Pizza  32 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990007604,249,Pizza Grande Meat Lover´s,cimatario
1616628080-8378,https://www.rappi.com.mx/restaurantes/category/pizza,Che Chelas,null,Che Chelas  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990007313,135,Alitas,cimatario
1616628050-8200,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,4.3,"Diktatur  4.3  Pizza ,  Wings  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923221544,50,Sangria 330 ml,cimatario
1616627983-7701,https://www.rappi.com.mx/restaurantes/category/pizza,The Factory,null,The Factory  Pizza  36 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923201244,75,Ensalada Pera,cimatario
1616628050-8221,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,4.3,"Diktatur  4.3  Pizza ,  Wings  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923221544,50,Refresco de Toronja 355 ml,cimatario
1616628010-7887,https://www.rappi.com.mx/restaurantes/category/pizza,La Gabella,null,La Gabella  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306715407,230,Clasica,cimatario
1616628164-9035,https://www.rappi.com.mx/restaurantes/category/pizza,Crécola,4.8,Crécola  4.8  Pizza  43 min ● $23 ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306701238,34,Coca-Cola Sin Azúcar 355 ml,cimatario
1616628136-8739,https://www.rappi.com.mx/restaurantes/category/pizza,San Teo,null,"San Teo  Pizza ,  Italiana  43 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923223375,64,Empanada de Carne de Res,cimatario
1616628050-8205,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,4.3,"Diktatur  4.3  Pizza ,  Wings  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923221544,50,Toronjada de 450 ml,cimatario
1616628032-7978,https://www.rappi.com.mx/restaurantes/category/pizza,Bruno,null,"Bruno  Pizza ,  Italiana  35 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923204756,110,Canasta Pan Pizza Parmesano,cimatario
1616628147-8883,https://www.rappi.com.mx/restaurantes/category/pizza,Santa Fortuna,null,"Santa Fortuna  Pizza ,  Desayunos  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923213865,48,Té Masala Chai 473ml,cimatario
1616628069-8326,https://www.rappi.com.mx/restaurantes/category/pizza,Il Pizzaiolo Qro,4.2,Il Pizzaiolo Qro  4.2  Pizza  34 min ¡92% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923257737,99,Ensalada Waldorf,cimatario
1616628147-8905,https://www.rappi.com.mx/restaurantes/category/pizza,Santa Fortuna,null,"Santa Fortuna  Pizza ,  Desayunos  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923213865,116,Bizcocho de almendra con Mouse de durazno,cimatario
1616628147-8868,https://www.rappi.com.mx/restaurantes/category/pizza,Santa Fortuna,null,"Santa Fortuna  Pizza ,  Desayunos  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923213865,202,Pizza Siciliana,cimatario
1616628032-8003,https://www.rappi.com.mx/restaurantes/category/pizza,Bruno,null,"Bruno  Pizza ,  Italiana  35 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923204756,295,Fettuccine Rosa con Salmón,cimatario
1616628199-9248,https://www.rappi.com.mx/restaurantes/category/pizza,Little Caesars,4.8,Little Caesars  4.8  Pizza  40 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306716078,199,Pizza Super Cheese Hula Hawaiian,cimatario
1616628183-9122,https://www.rappi.com.mx/restaurantes/category/pizza,Tonino's Pizza,4.8,Tonino's Pizza  4.8  Pizza  37 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923222036,184,Pizza Napolitana Mediana,cimatario
1616628177-9087,https://www.rappi.com.mx/restaurantes/category/pizza,Trapani Pizza,4.8,Trapani Pizza  4.8  Pizza  48 min ● $36  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306704701,150,Pizza Pastor,cimatario
1616628164-8988,https://www.rappi.com.mx/restaurantes/category/pizza,Crécola,4.8,Crécola  4.8  Pizza  43 min ● $23 ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306701238,220,Carpaccio de Salmón,cimatario
1616627999-7824,https://www.rappi.com.mx/restaurantes/category/pizza,Pizza Tec,null,Pizza Tec  Pizza  54 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990006472,131,Lasagna,cimatario
1616628080-8365,https://www.rappi.com.mx/restaurantes/category/pizza,Che Chelas,null,Che Chelas  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990007313,150,Pizza Carnes Frías,cimatario
1616628183-9189,https://www.rappi.com.mx/restaurantes/category/pizza,Tonino's Pizza,4.8,Tonino's Pizza  4.8  Pizza  37 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923222036,30,Papa al Horno Extra,cimatario
1616628010-7876,https://www.rappi.com.mx/restaurantes/category/pizza,La Gabella,null,La Gabella  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306715407,221,Pechuga de Pollo a la Plancha,cimatario
1616628147-8810,https://www.rappi.com.mx/restaurantes/category/pizza,Santa Fortuna,null,"Santa Fortuna  Pizza ,  Desayunos  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923213865,138,Camarones Crujientes,cimatario
1616628107-8657,https://www.rappi.com.mx/restaurantes/category/pizza,Tonino´s Pizza,null,"Tonino´s Pizza  Pizza ,  Mexicana  34 min ● $31  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1306701992,84,Café Capuchino con Kalhua,cimatario
1616627983-7752,https://www.rappi.com.mx/restaurantes/category/pizza,The Factory,null,The Factory  Pizza  36 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923201244,65,Pizza Nutella,cimatario
1616628136-8762,https://www.rappi.com.mx/restaurantes/category/pizza,San Teo,null,"San Teo  Pizza ,  Italiana  43 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923223375,295,Pizza Gauchos,cimatario
1616628050-8230,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,4.3,"Diktatur  4.3  Pizza ,  Wings  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923221544,50,Capuchino 330 ml,cimatario
1616628199-9267,https://www.rappi.com.mx/restaurantes/category/pizza,Little Caesars,4.8,Little Caesars  4.8  Pizza  40 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306716078,39,Manzanita Sol 2 L,cimatario
1616628080-8361,https://www.rappi.com.mx/restaurantes/category/pizza,Che Chelas,null,Che Chelas  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990007313,290,Como 2    🍕  Pizza Margarita,cimatario
1616628183-9106,https://www.rappi.com.mx/restaurantes/category/pizza,Tonino's Pizza,4.8,Tonino's Pizza  4.8  Pizza  37 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923222036,103,Choriqueso,cimatario
1616628050-8141,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,4.3,"Diktatur  4.3  Pizza ,  Wings  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923221544,65,Huevos al Gusto,cimatario
1616628188-9191,https://www.rappi.com.mx/restaurantes/category/pizza,Il Diavolo,4.7,"Il Diavolo  4.7  Pizza ,  Italiana  32 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/990007755,160,Ensalada Caprese,cimatario
1616628119-8710,https://www.rappi.com.mx/restaurantes/category/pizza,Güero's Pizza,null,Güero's Pizza  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923229457,337,Pizza Grande Marinera,cimatario
1616628102-8561,https://www.rappi.com.mx/restaurantes/category/pizza,La Piccola Italia,null,"La Piccola Italia  Pizza ,  Italiana  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/990005617,80,Orden de Bruschetta,cimatario
1616628039-8094,https://www.rappi.com.mx/restaurantes/category/pizza,California Pizza Kitchen,null,California Pizza Kitchen  Pizza  36 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306716814,99,Pianito 473 ml,cimatario
1616628057-8268,https://www.rappi.com.mx/restaurantes/category/pizza,Piacere Italiano,null,"Piacere Italiano  Pizza ,  Italiana  42 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923275006,165,Pasta Alla Carbonara,cimatario
1616628050-8147,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,4.3,"Diktatur  4.3  Pizza ,  Wings  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923221544,50,Sopa de Fideos al Frijol,cimatario
1616628194-9234,https://www.rappi.com.mx/restaurantes/category/pizza,Pizzería Ragazzo,null,Pizzería Ragazzo  Pizza  28 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923293473,25,Agua de Sabor Del Día,cimatario
1616628147-8837,https://www.rappi.com.mx/restaurantes/category/pizza,Santa Fortuna,null,"Santa Fortuna  Pizza ,  Desayunos  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923213865,149,Pasta Arrabiata,cimatario
1616628147-8835,https://www.rappi.com.mx/restaurantes/category/pizza,Santa Fortuna,null,"Santa Fortuna  Pizza ,  Desayunos  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923213865,154,Pasta Bolognesa,cimatario
1616627989-7776,https://www.rappi.com.mx/restaurantes/category/pizza,College Bar,null,College Bar  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923222524,179,Pizza Mexicana,cimatario
1616628119-8696,https://www.rappi.com.mx/restaurantes/category/pizza,Güero's Pizza,null,Güero's Pizza  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923229457,282,Pizza Mediana Hawaiana,cimatario
