web-scraper-order,web-scraper-start-url,name,rating,name-link,name-link-href,price-food,name-food,colonia
1616634137-8168,https://www.rappi.com.mx/restaurantes/category/pizza,iL Forno Pizza.,4.5,iL Forno Pizza.  4.5  Pizza  29 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923222496,195,Pizza Mexicana,refugio
1616634118-8055,https://www.rappi.com.mx/restaurantes/category/pizza,Pizza Puq,null,Pizza Puq  Pizza  29 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923240329,187,Pizza Pastor Mediana,refugio
1616634118-8065,https://www.rappi.com.mx/restaurantes/category/pizza,Pizza Puq,null,Pizza Puq  Pizza  29 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923240329,199,Pizza 4 Quesos Mediana,refugio
1616634137-8187,https://www.rappi.com.mx/restaurantes/category/pizza,iL Forno Pizza.,4.5,iL Forno Pizza.  4.5  Pizza  29 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923222496,128,Spaghetti alla Bolognesa,refugio
1616634087-7951,https://www.rappi.com.mx/restaurantes/category/pizza,Nuut Grill,null,Nuut Grill  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923268677,45,Coca-Cola Original 355 ml,refugio
1616634150-8232,https://www.rappi.com.mx/restaurantes/category/pizza,Pizzería Al Volo,4.8,Pizzería Al Volo  4.8  Pizza  28 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306704971,110,Spaghetti Mantequilla,refugio
1616634144-8212,https://www.rappi.com.mx/restaurantes/category/pizza,Domino's Pizza,3.7,Domino's Pizza  3.7  Pizza  30 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923226374,119,Boneless Mango Habanero (168 G),refugio
1616634106-8001,https://www.rappi.com.mx/restaurantes/category/pizza,Albahaca 33,null,Albahaca 33                                                         Pizza  28 min ● $26  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923204475,77,Ensalada de Temporada Individual,refugio
1616634156-8324,https://www.rappi.com.mx/restaurantes/category/pizza,Amore Pizza,null,Amore Pizza  Pizza  28 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923216957,95,Pizza Salami Carnes Frías,refugio
1616634150-8276,https://www.rappi.com.mx/restaurantes/category/pizza,Pizzería Al Volo,4.8,Pizzería Al Volo  4.8  Pizza  28 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306704971,31,Fuze Tea 600 ml,refugio
1616634125-8129,https://www.rappi.com.mx/restaurantes/category/pizza,Piccolo Pizza,4.6,Piccolo Pizza  4.6  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923216735,50,Gelato de Vainilla,refugio
