web-scraper-order,web-scraper-start-url,name-link,name-link-href,name,rating,evals,price-food,name-food,colonia
1620522830-600,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,La Campana Café Bistro,https://www.ubereats.com/queretaro/food-delivery/la-campana-cafe-bistro/TH9gPREJT3Wb-QAmQ9pWZA,La Campana Café Bistro,null,null,MX$84.00,Frappé de fresa,candiles
1620523848-1687,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,Pitypolski,https://www.ubereats.com/queretaro/food-delivery/pitypolski/uhnqnWu_Q9G7aNTyhrLO1w,Pitypolski,4.2,-28,MX$106.00,Papas Waffle,candiles
1620525036-3548,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,Boyos Pizza Tejeda,https://www.ubereats.com/queretaro/food-delivery/boyos-pizza-tejeda/hmCLaVbNRLaAmWO6C88PnA,Boyos Pizza Tejeda,4.7,(-200),MX$19.00,Refrescos 400 Mililitros,candiles
1620524095-2266,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,Rocketto (Constituyentes),https://www.ubereats.com/queretaro/food-delivery/rocketto-constituyentes/SHWm5NZnQPeTAss5tBL2MA,Rocketto (Constituyentes),4.4,-42,MX$95.00,Hamburguesa Cheeseburger,candiles
1620524553-2927,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,Tonino's Trattoria Messicana,https://www.ubereats.com/queretaro/food-delivery/toninos-trattoria-messicana/mf52-nRlSHmBFmBJLusBlQ,Tonino's Trattoria Messicana,4.6,-75,MX$150.00,Milanesa Florentina de Res,candiles
1620523554-1332,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,El Gallo Negro Pizzeria Artesanal,https://www.ubereats.com/queretaro/food-delivery/el-gallo-negro-pizzeria-artesanal/9Aye6hNLRKy7_4guPXvDJQ,El Gallo Negro Pizzeria Artesanal,null,null,MX$25.00,Extra queso cheddar,candiles
1620524597-2966,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,Tarro 33,https://www.ubereats.com/queretaro/food-delivery/tarro-33/Elu5OgAmTCami4YJygyP6g,Tarro 33,4.5,-51,MX$160.00,Ensalada de Atún,candiles
1620524178-2361,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,Los Dogos (Puerta Real),https://www.ubereats.com/queretaro/food-delivery/los-dogos-puerta-real/69XYwHXkSwmQ3_NmLSFQbQ,Los Dogos (Puerta Real),3.9,-56,MX$165.00,Hawaiana,candiles
1620522919-735,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,Maca Veggie,https://www.ubereats.com/queretaro/food-delivery/maca-veggie/Pm1KORp9Sx-HY_XJjjWqBw,Maca Veggie,null,null,MX$92.00,Huevo Bernal,candiles
1620524817-3309,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,Il Pizzaiolo,https://www.ubereats.com/queretaro/food-delivery/il-pizzaiolo/1Fu2HZd_TXOcn99WpZGhMw,Il Pizzaiolo,4.3,(-200),MX$39.00,Sprite,candiles
1620523435-1299,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,Chino's Pizza,https://www.ubereats.com/queretaro/food-delivery/chinos-pizza/McVbJjmVT62DJolof5qIog,Chino's Pizza,null,null,null,Pizza bachicha,candiles
1620524217-2413,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,La Marmota Sur Poniente,https://www.ubereats.com/queretaro/food-delivery/la-marmota-sur-poniente/3HU_Y7UpQP-LYrNx9xDBmQ,La Marmota Sur Poniente,4.3,-197,MX$285.00,Orden de 20 Alitas,candiles
1620524959-3461,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,Gabo's Pizza & grill,https://www.ubereats.com/queretaro/food-delivery/gabos-pizza-%26-grill/YO23u7zlSA63HHyyR0AHPw,Gabo's Pizza & grill,4.5,-35,MX$28.00,Refrescos,candiles
1620524653-3092,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,La Gabella Centro Sur,https://www.ubereats.com/queretaro/food-delivery/la-gabella-centro-sur/sPCTihUgSkqabU4mRS5ydA,La Gabella Centro Sur,null,null,MX$40.00,Coca Cola,candiles
1620522717-512,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,"Corner ""Food & Coffee""",https://www.ubereats.com/queretaro/food-delivery/corner-%22food-%26-coffee%22/Si0KIUMeTheHh-br7rA7eQ,"Corner ""Food & Coffee""",null,null,MX$104.00,Crepa granjera,candiles
1620522717-522,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,"Corner ""Food & Coffee""",https://www.ubereats.com/queretaro/food-delivery/corner-%22food-%26-coffee%22/Si0KIUMeTheHh-br7rA7eQ,"Corner ""Food & Coffee""",null,null,MX$52.00,Vainilla latte,candiles
1620524553-2926,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,Tonino's Trattoria Messicana,https://www.ubereats.com/queretaro/food-delivery/toninos-trattoria-messicana/mf52-nRlSHmBFmBJLusBlQ,Tonino's Trattoria Messicana,4.6,-75,MX$145.00,Milanesa Parmesana de Pollo,candiles
1620522676-472,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,Allorá,https://www.ubereats.com/queretaro/food-delivery/allora/JEG_b2SDQ7uYyW-rmBnJZA,Allorá,null,null,MX$404.00,Orden de 30 alitas,candiles
1620525078-3621,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,Domino's Amsterdam,https://www.ubereats.com/queretaro/food-delivery/dominos-amsterdam/g7NZaV9FSrGi41lNC3qZzg,Domino's Amsterdam,4.4,-138,MX$20.00,Pepsi,candiles
1620524653-3054,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,La Gabella Centro Sur,https://www.ubereats.com/queretaro/food-delivery/la-gabella-centro-sur/sPCTihUgSkqabU4mRS5ydA,La Gabella Centro Sur,null,null,MX$150.00,Pasta al Burro,candiles
1620524095-2290,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,Rocketto (Constituyentes),https://www.ubereats.com/queretaro/food-delivery/rocketto-constituyentes/SHWm5NZnQPeTAss5tBL2MA,Rocketto (Constituyentes),4.4,-42,MX$155.00,Hamburguesa Corvette,candiles
1620523728-1588,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,Lecaroz (Candiles),https://www.ubereats.com/queretaro/food-delivery/lecaroz-candiles/eVkrr8KCQp67jXsk_pw8Sw,Lecaroz (Candiles),4.7,-145,MX$95.00,Brownie turín chico,candiles
1620523897-1980,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,Sushi Roll (Constituyentes),https://www.ubereats.com/queretaro/food-delivery/sushi-roll-constituyentes/iPGv8nOnTmGCgNqkTayuww,Sushi Roll (Constituyentes),4.6,(-200),MX$38.00,Agua E Pura,candiles
1620524697-3134,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,Don Pizza,https://www.ubereats.com/queretaro/food-delivery/don-pizza/B5J_86NpR32iDyn5yWhElQ,Don Pizza,null,null,MX$20.00,PIMIENTO VERDE,candiles
1620523353-1185,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,HalloWings Pizza,https://www.ubereats.com/queretaro/food-delivery/hallowings-pizza/UosnsnXJQQaqZtGYypAEjA,HalloWings Pizza,null,null,MX$60.00,Pizza personal,candiles
1620524653-3057,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,La Gabella Centro Sur,https://www.ubereats.com/queretaro/food-delivery/la-gabella-centro-sur/sPCTihUgSkqabU4mRS5ydA,La Gabella Centro Sur,null,null,MX$165.00,Pasta La Gabelle,candiles
1620524653-3059,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,La Gabella Centro Sur,https://www.ubereats.com/queretaro/food-delivery/la-gabella-centro-sur/sPCTihUgSkqabU4mRS5ydA,La Gabella Centro Sur,null,null,MX$175.00,Pasta Bolognesa,candiles
1620523509-1317,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,Pizza Francia,https://www.ubereats.com/queretaro/food-delivery/pizza-francia/fPKWy0ATTSm9c63-2t8PCg,Pizza Francia,null,null,MX$210.00,Pepperoni grande (32cm),candiles
1620524473-2776,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,California Pizza Kitchen (Galerias Queretaro),https://www.ubereats.com/queretaro/food-delivery/california-pizza-kitchen-galerias-queretaro/Dgeft6NeRDKp8MNs-Kwoow,California Pizza Kitchen (Galerias Queretaro),4.6,-58,MX$159.00,Cheese Sticks,candiles
1620524017-2146,https://www.ubereats.com/search?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMlBsYXphJTIwQ2FuZGlsZXMlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjIxYWFhNWIyZi05ZjQ2LTNiZjItOTVkZC1mZjM4OTA1ZWNhYWElMjIlMkMlMjJyZWZlcmVuY2VUeXBlJTIyJTNBJTIydWJlcl9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTIwLjU0Njg3MTIlMkMlMjJsb25naXR1ZGUlMjIlM0EtMTAwLjM5NjkyMTIlN0Q%3D&q=Pizzas&rpu=51fc7ed3-2633-49e5-8efd-edddd8b1f193,KFC (CANDILES QUERETARO-560),https://www.ubereats.com/queretaro/food-delivery/kfc-candiles-queretaro-560/j8w8zDb3Svav1T02T8v5vQ,KFC (CANDILES QUERETARO-560),4.4,(-200),MX$465.00,Mega Bucket Mamá Tocino,candiles
